mean_abs_cdr_error,week13_mean_actual_cdr,week13_mean_predicted_cdr,interval_coverage,mean_interval_width,median_interval_width,candidate,strength,transition_blend,interval_scale
0.008373332638759529,0.12548319509849176,0.12232015015764061,0.9881656804733728,0.05603507681629699,0.05964208923648204,switch_strength_0.20_blend_0.15_interval_0.90,0.19999999999999998,0.15,0.9
0.008373332638759529,0.12548319509849176,0.12232015015764061,1.0,0.06160218480437836,0.06626898804053558,switch_strength_0.20_blend_0.15_interval_1.00,0.19999999999999998,0.15,1.0
0.008373332638759529,0.12548319509849176,0.12232015015764061,1.0,0.06728252552821291,0.07289588684458917,switch_strength_0.20_blend_0.15_interval_1.10,0.19999999999999998,0.15,1.1
0.008474812039873996,0.12548319509849176,0.12251066468092013,0.9881656804733728,0.05601684819602561,0.05964208923648204,switch_strength_0.25_blend_0.45_interval_0.90,0.25,0.45,0.9
0.008474812039873996,0.12548319509849176,0.12251066468092013,1.0,0.06157638196944379,0.0662689880405356,switch_strength_0.25_blend_0.45_interval_1.00,0.25,0.45,1.0
0.008474812039873996,0.12548319509849176,0.12251066468092013,1.0,0.06725600574331608,0.07289588684458914,switch_strength_0.25_blend_0.45_interval_1.10,0.25,0.45,1.1
0.008492972103740247,0.12548319509849176,0.12210421929163692,0.9881656804733728,0.056057763595049055,0.05964208923648204,switch_strength_0.15_blend_0.00_interval_0.90,0.15,0.0,0.9
0.008492972103740247,0.12548319509849176,0.12210421929163692,1.0,0.0616306054030339,0.06626898804053558,switch_strength_0.15_blend_0.00_interval_1.00,0.15,0.0,1.0
0.008492972103740247,0.12548319509849176,0.12210421929163692,1.0,0.06731254548014398,0.07289588684458917,switch_strength_0.15_blend_0.00_interval_1.10,0.15,0.0,1.1
0.008499686276528206,0.12548319509849176,0.1223056265332268,0.9881656804733728,0.05603824193219468,0.05964208923648204,switch_strength_0.20_blend_0.30_interval_0.90,0.19999999999999998,0.3,0.9
0.008499686276528206,0.12548319509849176,0.1223056265332268,1.0,0.06160484884028191,0.0662689880405356,switch_strength_0.20_blend_0.30_interval_1.00,0.19999999999999998,0.3,1.0
0.008499686276528206,0.12548319509849176,0.1223056265332268,1.0,0.06728452562366105,0.07289588684458914,switch_strength_0.20_blend_0.30_interval_1.10,0.19999999999999998,0.3,1.1
0.008587737332066752,0.12548319509849176,0.12209332657332655,0.9881656804733728,0.056059705247851026,0.05964208923648204,switch_strength_0.15_blend_0.15_interval_0.90,0.15,0.15,0.9
0.008587737332066752,0.12548319509849176,0.12209332657332655,1.0,0.06163268485247995,0.0662689880405356,switch_strength_0.15_blend_0.15_interval_1.00,0.15,0.15,1.0
0.008587737332066752,0.12548319509849176,0.12209332657332655,1.0,0.06731404555173008,0.07289588684458914,switch_strength_0.15_blend_0.15_interval_1.10,0.15,0.15,1.1
0.008626039914296882,0.12548319509849176,0.12229110290881301,0.9881656804733728,0.0560414070480924,0.05964208923648204,switch_strength_0.20_blend_0.45_interval_0.90,0.19999999999999998,0.45,0.9
0.008626039914296882,0.12548319509849176,0.12229110290881301,1.0,0.06160682387681128,0.0662689880405356,switch_strength_0.20_blend_0.45_interval_1.00,0.19999999999999998,0.45,1.0
0.008626039914296882,0.12548319509849176,0.12229110290881301,1.0,0.06728652571910919,0.07289588684458914,switch_strength_0.20_blend_0.45_interval_1.10,0.19999999999999998,0.45,1.1
0.00868250256039326,0.12548319509849176,0.12208243385501623,0.9881656804733728,0.05606164690065299,0.05964208923648204,switch_strength_0.15_blend_0.30_interval_0.90,0.15,0.3,0.9
0.00868250256039326,0.12548319509849176,0.12208243385501623,0.9940828402366864,0.06163435378148051,0.0662689880405356,switch_strength_0.15_blend_0.30_interval_1.00,0.15,0.3,1.0
0.00868250256039326,0.12548319509849176,0.12208243385501623,1.0,0.0673155456233162,0.07289588684458914,switch_strength_0.15_blend_0.30_interval_1.10,0.15,0.3,1.1
0.008778153080265373,0.12548319509849176,0.12207154113670587,0.9881656804733728,0.05606358855345495,0.05964208923648204,switch_strength_0.15_blend_0.45_interval_0.90,0.15,0.45,0.9
0.008778153080265373,0.12548319509849176,0.12207154113670587,0.9940828402366864,0.06163583505887753,0.0662689880405356,switch_strength_0.15_blend_0.45_interval_1.00,0.15,0.45,1.0
0.008778153080265373,0.12548319509849176,0.12207154113670587,1.0,0.06731704569490231,0.07289588684458914,switch_strength_0.15_blend_0.45_interval_1.10,0.15,0.45,1.1
0.009252741223459968,0.12548319509849176,0.12141285582038451,0.9881656804733728,0.061633006935324995,0.06626898804053549,active_submission_b,0.0,0.0,1.0
