query_id,applicant_id,feature_name,intervention_value,intervention_class,delta_shrink_factor,class_interval_widening,support_interval_widening,is_duplicate_intervention,duplicate_source_query_id,feature_exists,support_status,outside_min_max,outside_p01_p99,unseen_category,train_min,train_p01,train_p99,train_max,intervention_numeric,intervention_category,n_train_levels,base_pd,raw_counterfactual_pd,predicted_pd_cf,delta_raw,delta_final,prior_approval_propensity_cf,pd_cf_lower_90,pd_cf_upper_90,interval_width,expected_delta_sign,intervention_direction,sign_check_pass
q00115,cbd5b68c-3033-8e6b-db65-a1ec58f616d7,existing_debt_obligations,7700.3306015711005,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,969.9978854899822,2538.8350774663763,27021.201001687827,69238.66527980602,7700.3306015711005,,,0.12409862541929961,0.1109692268903569,0.1109692268903569,-0.01312939852894271,-0.01312939852894271,0.7546646942223487,0.0866088786548081,0.1353295751259057,0.04872069647109761,1,-1.0,1.0
q00116,cbd5b68c-3033-8e6b-db65-a1ec58f616d7,stated_time_in_business,5.143534514181613,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0325493957578754,0.7796927365362427,19.983046110714195,40.428452835804585,5.143534514181613,,,0.12409862541929961,0.12409862541929961,0.12409862541929961,0.0,0.0,0.7545482254862609,0.08881328071016481,0.15938397012843442,0.0705706894182696,-1,1.0,0.0
q00117,47d64a35-19aa-742f-a2c5-9e3b9213e08c,geography_region,0.0,historical_or_proxy,0.35,0.035,0.0,False,,True,in_support,False,False,False,0.0,0.0,3.0,3.0,0.0,,,0.6311235465629648,0.6311235465629648,0.6311235465629648,0.0,0.0,0.3215863935792018,0.5402302238627195,0.7220168692632101,0.1817866454004906,0,0.0,
q00118,47d64a35-19aa-742f-a2c5-9e3b9213e08c,observed_revenue_volatility,0.8303386678591889,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0879174842251429,0.2640691740542396,3.2624049593789772,8.157011842822948,0.8303386678591889,,,0.6311235465629648,0.4966077268100577,0.4966077268100577,-0.13451581975290705,-0.13451581975290705,0.3596120377107229,0.4199016128735392,0.5733138407465762,0.153412227873037,0,-1.0,
q00119,47d64a35-19aa-742f-a2c5-9e3b9213e08c,application_channel,0.0,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0,0.0,2.0,2.0,0.0,,,0.6311235465629648,0.6311235465629648,0.6311235465629648,0.0,0.0,0.3215863935792018,0.5402302238627195,0.7220168692632101,0.1817866454004906,0,-1.0,
q00120,2216e935-ea26-af7a-6ffd-bf28a3d08589,multi_lender_inquiry_count_30d,2.0,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0,0.0,3.0,5.0,2.0,,,0.15110530027764812,0.15110530027764812,0.15110530027764812,0.0,0.0,0.4526749904448961,0.12647567484766845,0.1757349257076278,0.04925925085995936,1,1.0,0.0
q00121,2216e935-ea26-af7a-6ffd-bf28a3d08589,observed_revenue_trend_3mo,0.4265295593929709,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,-2.1272458218935566,-1.3275667850134776,1.8670916813637843,2.799476997547532,0.4265295593929709,,,0.15110530027764812,0.15110530027764812,0.15110530027764812,0.0,0.0,0.4614397307215511,0.1268700881601179,0.17534051239517834,0.04847042423506043,0,,
q00122,2216e935-ea26-af7a-6ffd-bf28a3d08589,stated_time_in_business,2.809993522893963,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0325493957578754,0.7796927365362427,19.983046110714195,40.428452835804585,2.809993522893963,,,0.15110530027764812,0.16573590796672477,0.16573590796672477,0.014630607689076647,0.014630607689076647,0.4614397307215511,0.14150069584919456,0.18997112008425499,0.04847042423506043,-1,1.0,0.0
q00123,4ca8ec33-469d-679c-7a82-7552cb70beaa,aggregate_credit_utilization,0.3522342723068631,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0023050757198019,0.05360154248912952,0.9403722262291686,0.9926941859495332,0.3522342723068631,,,0.9117072458609454,0.7652938820544287,0.7652938820544287,-0.1464133638065167,-0.1464133638065167,0.49382305418892497,0.7065400542624589,0.8240477098463985,0.11750765558393961,1,-1.0,1.0
q00124,4ca8ec33-469d-679c-7a82-7552cb70beaa,intended_use_of_funds,1.0,historical_or_proxy,0.35,0.035,0.0,False,,True,in_support,False,False,False,0.0,0.0,3.0,3.0,1.0,,,0.9117072458609454,0.9235971081888554,0.9158686976757139,0.011889862327910006,0.004161451814768458,0.260813105202083,0.8476052874098077,0.9841321079416201,0.13652682053181242,0,1.0,
q00125,4ca8ec33-469d-679c-7a82-7552cb70beaa,observed_revenue_volatility,0.8699231912050633,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0879174842251429,0.2640691740542396,3.2624049593789772,8.157011842822948,0.8699231912050633,,,0.9117072458609454,0.7915244316179704,0.7915244316179704,-0.12018281424297506,-0.12018281424297506,0.2987869700277107,0.739149560117302,0.8438993031186387,0.10474974300133666,0,-1.0,
q00126,bcd8ba78-df01-19fd-f9bd-b0989f7d871e,stated_time_in_business,4.622654407957549,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0325493957578754,0.7796927365362427,19.983046110714195,40.428452835804585,4.622654407957549,,,0.5252736757575804,0.5252736757575804,0.5252736757575804,0.0,0.0,0.4489153207145342,0.4126240140767373,0.6379233374384236,0.22529932336168623,-1,1.0,0.0
q00127,bcd8ba78-df01-19fd-f9bd-b0989f7d871e,has_linked_bank_feed,1.0,historical_or_proxy,0.35,0.035,0.0,False,,True,in_support,False,False,False,,,,,,True,2.0,0.5252736757575804,0.5252736757575804,0.5252736757575804,0.0,0.0,0.4489153207145342,0.4126240140767373,0.6379233374384236,0.22529932336168623,0,,
q00128,bcd8ba78-df01-19fd-f9bd-b0989f7d871e,observed_overdraft_count_3mo,6.0,direct_intervention,1.0,0.0,0.035,False,,True,tail_support,False,True,False,0.0,0.0,3.0,6.0,6.0,,,0.5252736757575804,0.7232140927996543,0.7232140927996543,0.19794041704207388,0.19794041704207388,0.4583474506416448,0.5827843947496355,0.8636437908496731,0.28085939610003763,1,1.0,1.0
q00129,755fcc33-a4ed-a27a-8d4b-a4441ba11c9b,observed_cash_balance_p10,-2345.2136874688995,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,-12372.983012950775,-6476.959182814254,7710.982094080218,13611.289833906403,-2345.2136874688995,,,0.4708808682948644,0.48182770774728934,0.48182770774728934,0.010946839452424917,0.010946839452424917,0.5695329752343282,0.4074645127375368,0.5561909027570419,0.14872639001950505,-1,,
q00130,755fcc33-a4ed-a27a-8d4b-a4441ba11c9b,stated_time_in_business,5.041177817190861,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0325493957578754,0.7796927365362427,19.983046110714195,40.428452835804585,5.041177817190861,,,0.4708808682948644,0.4708808682948644,0.4708808682948644,0.0,0.0,0.5370006190305402,0.4146243393646517,0.5271373972250771,0.11251305786042543,-1,-1.0,0.0
q00131,755fcc33-a4ed-a27a-8d4b-a4441ba11c9b,recent_inquiries_count_6mo,4.0,direct_intervention,1.0,0.0,0.035,False,,True,tail_support,False,True,False,0.0,0.0,3.0,6.0,4.0,,,0.4708808682948644,0.464676499870198,0.464676499870198,-0.006204368424666429,-0.006204368424666429,0.533920121604871,0.40190853109928093,0.527444468641115,0.12553593754183412,1,1.0,0.0
q00132,b139d5a3-335a-62c2-ad6d-fd24215365d8,account_age_days,1056.0,historical_or_proxy,0.35,0.035,0.0,False,,True,in_support,False,False,False,200.0,200.0,3768.6100000000006,7773.0,1056.0,,,0.4592140653036556,0.4566235982225142,0.4583074018252561,-0.002590467081141412,-0.0009066634783995164,0.4134645356573667,0.3846857570873192,0.531929046563193,0.14724328947587373,-1,1.0,1.0
q00133,b139d5a3-335a-62c2-ad6d-fd24215365d8,payroll_regularity_score,0.4968202427826862,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0,0.11660123578651758,0.9250615851160153,1.0,0.4968202427826862,,,0.4592140653036556,0.43546522018079886,0.43546522018079886,-0.023748845122856743,-0.023748845122856743,0.40308208586438526,0.3882536526086116,0.4826767877529861,0.0944231351443745,-1,1.0,1.0
q00134,b139d5a3-335a-62c2-ad6d-fd24215365d8,requested_amount,21571.046995684897,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,7590.460997142505,12598.20102373296,39430.07323392514,45902.52126582247,21571.046995684897,,,0.4592140653036556,0.42227181154559273,0.42227181154559273,-0.03694225375806287,-0.03694225375806287,0.40770663876128455,0.3497762863534676,0.4947673367377179,0.1449910503842503,0,-1.0,
q00135,90bc0271-6bf7-ce07-ba8d-1064a4718efa,multi_lender_inquiry_count_30d,1.0,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0,0.0,3.0,5.0,1.0,,,0.18800946604369972,0.18800946604369972,0.18800946604369972,0.0,0.0,0.6342497596746711,0.16563310597517972,0.21038582611221973,0.044752720137040014,1,1.0,0.0
q00136,90bc0271-6bf7-ce07-ba8d-1064a4718efa,aggregate_credit_utilization,0.6341865312781033,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0023050757198019,0.05360154248912952,0.9403722262291686,0.9926941859495332,0.6341865312781033,,,0.18800946604369972,0.24996167417407716,0.24996167417407716,0.06195220813037744,0.06195220813037744,0.5786604587385054,0.21750140171195753,0.2824219466361968,0.06492054492423927,1,1.0,1.0
q00137,90bc0271-6bf7-ce07-ba8d-1064a4718efa,recent_inquiries_count_6mo,1.0,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0,0.0,3.0,6.0,1.0,,,0.18800946604369972,0.18800946604369972,0.18800946604369972,0.0,0.0,0.6388288810971967,0.16563310597517972,0.21038582611221973,0.044752720137040014,1,0.0,
q00138,b030f7e3-06f1-10cf-c117-faa33b2acb52,application_channel,2.0,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0,0.0,2.0,2.0,2.0,,,0.3169933904821431,0.33661073280702747,0.33661073280702747,0.01961734232488438,0.01961734232488438,0.4387486778729711,0.28849126856329155,0.3847301970507634,0.09623892848747184,0,1.0,
q00139,b030f7e3-06f1-10cf-c117-faa33b2acb52,prior_loans_default_count,1.0,historical_or_proxy,0.35,0.035,0.0,False,,True,in_support,False,False,False,0.0,0.0,1.0,2.0,1.0,,,0.3169933904821431,0.3267156127043653,0.32039616825992084,0.009722222222222188,0.0034027777777777546,0.4451679921976908,0.26042872790881694,0.38036360861102475,0.11993488070220781,1,1.0,1.0
q00140,b030f7e3-06f1-10cf-c117-faa33b2acb52,observed_revenue_volatility,1.1230470212907715,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0879174842251429,0.2640691740542396,3.2624049593789772,8.157011842822948,1.1230470212907715,,,0.3169933904821431,0.3169933904821431,0.3169933904821431,0.0,0.0,0.4451679921976908,0.29137070952779015,0.34261607143649603,0.05124536190870588,0,1.0,
q00141,e32b7f2b-de5b-d563-9451-65ada11448ae,invoice_payment_delinquency_rate,0.1364332744462645,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0031740684742802,0.02257839352525783,0.6593090651813562,0.9119364326899564,0.1364332744462645,,,0.4273120816459926,0.14914093524533054,0.1491409352453305,-0.2781711464006621,-0.2781711464006621,0.6168370013150009,0.10149244785423159,0.19678942263642943,0.09529697478219784,1,-1.0,1.0
q00142,e32b7f2b-de5b-d563-9451-65ada11448ae,owner_personal_credit_band,2.0,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0,0.0,4.0,4.0,2.0,,,0.4273120816459926,0.4377537392250548,0.4377537392250548,0.01044165757906218,0.01044165757906218,0.586361929861161,0.40041125452962767,0.4750962239204819,0.07468496939085423,0,1.0,
q00143,e32b7f2b-de5b-d563-9451-65ada11448ae,multi_lender_inquiry_count_30d,5.0,direct_intervention,1.0,0.0,0.035,False,,True,tail_support,False,True,False,0.0,0.0,3.0,5.0,5.0,,,0.4273120816459926,0.4273120816459926,0.4273120816459926,0.0,0.0,0.41415837844239356,0.3659492086759003,0.4886749546160849,0.1227257459401846,1,1.0,0.0
q00144,9761a1f8-f797-931b-892f-ee850ded935f,days_since_last_inquiry_elsewhere,10.02970713535012,historical_or_proxy,0.35,0.035,0.0,False,,True,in_support,False,False,False,0.0005547482419925,0.31870554030646137,234.663026867051,1054.5708284393963,10.02970713535012,,,0.16885126565967654,0.16885126565967654,0.16885126565967654,0.0,0.0,0.5267420283460895,0.11255465693525056,0.2251478743841025,0.11259321744885194,0,,
q00145,9761a1f8-f797-931b-892f-ee850ded935f,requested_amount,26670.87894568541,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,7590.460997142505,12598.20102373296,39430.07323392514,45902.52126582247,26670.87894568541,,,0.16885126565967654,0.16885126565967654,0.16885126565967654,0.0,0.0,0.5340098841079245,0.1464749055911565,0.19122762572819657,0.04475272013704007,0,-1.0,
q00146,9761a1f8-f797-931b-892f-ee850ded935f,observed_monthly_revenue_avg_3mo,108131.9610405543,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,14995.92218215328,40938.07820573693,670941.8423395717,2080158.4215988151,108131.9610405543,,,0.16885126565967654,0.16885126565967654,0.16885126565967654,0.0,0.0,0.533042275491259,0.1464749055911565,0.19122762572819657,0.04475272013704007,-1,,
q00147,f20c41b6-8fb5-ab4e-987b-079516879291,stated_annual_revenue,2650073.93252289,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,156537.26653282729,476918.2813894665,8147318.036850396,43450535.52593251,2650073.93252289,,,0.13407674752477453,0.13407674752477453,0.13407674752477453,0.0,0.0,0.6548498336375331,0.10687163644333858,0.16128185860621047,0.05441022216287189,-1,1.0,0.0
q00148,f20c41b6-8fb5-ab4e-987b-079516879291,prior_loans_default_count,2.0,historical_or_proxy,0.35,0.035,0.035,False,,True,tail_support,False,True,False,0.0,0.0,1.0,2.0,2.0,,,0.13407674752477453,0.13187894532697234,0.13330751675554375,-0.00219780219780219,-0.000769230769230772,0.6598017171685633,0.04799859402812909,0.21861643948295842,0.17061784545482933,1,1.0,0.0
q00149,f20c41b6-8fb5-ab4e-987b-079516879291,observed_cash_balance_p10,871.2335289170247,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,-12372.983012950775,-6476.959182814254,7710.982094080218,13611.289833906403,871.2335289170247,,,0.13407674752477453,0.13407674752477453,0.13407674752477453,0.0,0.0,0.6598017171685633,0.10687163644333858,0.16128185860621047,0.05441022216287189,-1,-1.0,0.0
q00150,2408c3a0-a3bb-248b-7f49-9514e356cd7e,observed_overdraft_count_3mo,6.0,direct_intervention,1.0,0.0,0.035,False,,True,tail_support,False,True,False,0.0,0.0,3.0,6.0,6.0,,,0.9649152931704083,0.9649152931704083,0.9649152931704083,0.0,0.0,0.33671072875670316,0.9000672759644599,1.0,0.0999327240355401,1,1.0,0.0
q00151,2408c3a0-a3bb-248b-7f49-9514e356cd7e,observed_revenue_trend_3mo,-0.7796005390572692,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,-2.1272458218935566,-1.3275667850134776,1.8670916813637843,2.799476997547532,-0.7796005390572692,,,0.9649152931704083,0.9649152931704083,0.9649152931704083,0.0,0.0,0.34193647499138546,0.9327072468001585,0.997123339540658,0.06441609274049953,0,1.0,
q00152,2408c3a0-a3bb-248b-7f49-9514e356cd7e,observed_cash_balance_p10,4103.929832965782,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,-12372.983012950775,-6476.959182814254,7710.982094080218,13611.289833906403,4103.929832965782,,,0.9649152931704083,0.9465085767524978,0.9465085767524978,-0.018406716417910474,-0.018406716417910474,0.3223239071783854,0.914300530382248,0.9787166231227475,0.06441609274049953,-1,1.0,1.0
q00153,507d18c7-08f4-44b4-927b-7dfbca50253c,recent_inquiries_count_6mo,4.0,direct_intervention,1.0,0.0,0.035,False,,True,tail_support,False,True,False,0.0,0.0,3.0,6.0,4.0,,,0.3324074757868749,0.3324074757868749,0.3324074757868749,0.0,0.0,0.4954215966210108,0.26072187865476604,0.4040930729189838,0.14337119426421774,1,1.0,0.0
q00154,507d18c7-08f4-44b4-927b-7dfbca50253c,recent_inquiries_count_6mo,4.0,direct_intervention,1.0,0.0,0.035,True,q00153,True,tail_support,False,True,False,0.0,0.0,3.0,6.0,4.0,,,0.3324074757868749,0.3324074757868749,0.3324074757868749,0.0,0.0,0.4954215966210108,0.26072187865476604,0.4040930729189838,0.14337119426421774,1,1.0,0.0
q00155,507d18c7-08f4-44b4-927b-7dfbca50253c,aggregate_credit_utilization,0.6452475248205272,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0023050757198019,0.05360154248912952,0.9403722262291686,0.9926941859495332,0.6452475248205272,,,0.3324074757868749,0.3324074757868749,0.3324074757868749,0.0,0.0,0.4880451820114158,0.26072187865476604,0.4040930729189838,0.14337119426421774,1,1.0,0.0
q00156,48c9ff3c-48b2-2324-9a70-6613f786d694,sector,1.0,historical_or_proxy,0.35,0.035,0.0,False,,True,in_support,False,False,False,0.0,0.0,4.0,4.0,1.0,,,0.8767558097722646,0.8767558097722646,0.8767558097722646,0.0,0.0,0.20146655789879017,0.8058218048777102,0.9476898146668191,0.14186800978910896,0,0.0,
q00157,48c9ff3c-48b2-2324-9a70-6613f786d694,observed_revenue_trend_3mo,0.0418342696600682,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,-2.1272458218935566,-1.3275667850134776,1.8670916813637843,2.799476997547532,0.0418342696600682,,,0.8767558097722646,0.8767558097722646,0.8767558097722646,0.0,0.0,0.20146655789879017,0.8211294908245025,0.9323821287200268,0.11125263789552431,0,1.0,
q00158,48c9ff3c-48b2-2324-9a70-6613f786d694,intended_use_of_funds,2.0,historical_or_proxy,0.35,0.035,0.0,False,,True,in_support,False,False,False,0.0,0.0,3.0,3.0,2.0,,,0.8767558097722646,0.8767558097722646,0.8767558097722646,0.0,0.0,0.20146655789879017,0.8058218048777102,0.9476898146668191,0.14186800978910896,0,0.0,
q00159,4ae56ef9-2a08-52f8-477f-27b82e93c10e,bookkeeping_recency_days,18.92780203805835,historical_or_proxy,0.35,0.035,0.0,False,,True,in_support,False,False,False,1.4421617893683916,6.366362488777952,56.212979150081885,108.2120339625581,18.92780203805835,,,0.1903127699518436,0.1903127699518436,0.1903127699518436,0.0,0.0,0.5335500930073581,0.13432252413717471,0.24630301576651248,0.11198049162933776,0,-1.0,
q00160,4ae56ef9-2a08-52f8-477f-27b82e93c10e,observed_revenue_volatility,0.7090954522280659,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0879174842251429,0.2640691740542396,3.2624049593789772,8.157011842822948,0.7090954522280659,,,0.1903127699518436,0.09557958467433952,0.09557958467433952,-0.09473318527750407,-0.09473318527750407,0.5868290891343821,0.07121923643879072,0.11993993290988833,0.04872069647109761,0,-1.0,
q00161,4ae56ef9-2a08-52f8-477f-27b82e93c10e,application_channel,0.0,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0,0.0,2.0,2.0,0.0,,,0.1903127699518436,0.1903127699518436,0.1903127699518436,0.0,0.0,0.5276552598634034,0.14872627512002068,0.23189926478366651,0.08317298966364584,0,-1.0,
q00162,0c3ed855-0b69-f875-39dd-5550effe747c,existing_debt_obligations,10229.226525364134,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,969.9978854899822,2538.8350774663763,27021.201001687827,69238.66527980602,10229.226525364134,,,0.14684405522245597,0.14684405522245597,0.14684405522245597,0.0,0.0,0.5666057691701887,0.12160161134772718,0.17208649909718476,0.050484887749457585,1,-1.0,0.0
q00163,0c3ed855-0b69-f875-39dd-5550effe747c,aggregate_credit_utilization,0.291359739128451,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0023050757198019,0.05360154248912952,0.9403722262291686,0.9926941859495332,0.291359739128451,,,0.14684405522245597,0.10523986282682016,0.10523986282682016,-0.041604192395635814,-0.041604192395635814,0.6417266545956629,0.07976174516087722,0.1307179804927631,0.05095623533188587,1,-1.0,1.0
q00164,0c3ed855-0b69-f875-39dd-5550effe747c,stated_time_in_business,4.754947999661194,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0325493957578754,0.7796927365362427,19.983046110714195,40.428452835804585,4.754947999661194,,,0.14684405522245597,0.14105813251127441,0.14105813251127441,-0.005785922711181557,-0.005785922711181557,0.5677551588197884,0.11230442204860136,0.16981184297394747,0.05750742092534611,-1,-1.0,0.0
q00165,311e8771-67b1-3a95-93a4-d6e574d35fd5,days_since_last_inquiry_elsewhere,93.10503309665188,historical_or_proxy,0.35,0.035,0.0,False,,True,in_support,False,False,False,0.0005547482419925,0.31870554030646137,234.663026867051,1054.5708284393963,93.10503309665188,,,0.7875231611906625,0.7624070621194551,0.7787325265157399,-0.025116099071207376,-0.008790634674922582,0.31006549447639875,0.7126854737671778,0.8447795792643019,0.13209410549712408,0,1.0,
q00166,311e8771-67b1-3a95-93a4-d6e574d35fd5,observed_revenue_volatility,0.7819442766164892,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0879174842251429,0.2640691740542396,3.2624049593789772,8.157011842822948,0.7819442766164892,,,0.7875231611906625,0.769363495374928,0.769363495374928,-0.01815966581573447,-0.01815966581573447,0.3468447410439518,0.7221755374898403,0.8165514532600157,0.09437591577017534,0,,
q00167,311e8771-67b1-3a95-93a4-d6e574d35fd5,existing_debt_obligations,5137.565785036415,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,969.9978854899822,2538.8350774663763,27021.201001687827,69238.66527980602,5137.565785036415,,,0.7875231611906625,0.7556682807252938,0.7556682807252938,-0.03185488046536866,-0.03185488046536866,0.24876817778892854,0.711239242901432,0.8000973185491556,0.08885807564772352,1,-1.0,1.0
q00168,92813b11-a697-51d4-18e2-37dba2cc31f4,aggregate_credit_utilization,0.3536897707499933,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0023050757198019,0.05360154248912952,0.9403722262291686,0.9926941859495332,0.3536897707499933,,,0.057275464778572135,0.07252581582895007,0.07252581582895007,0.015250351050377933,0.015250351050377933,0.5981279540493099,0.05306173329972629,0.09198989835817384,0.038928165058447546,1,1.0,1.0
q00169,92813b11-a697-51d4-18e2-37dba2cc31f4,vintage_years,6.833644397352384,historical_or_proxy,0.35,0.035,0.0,False,,True,in_support,False,False,False,0.0149158473087077,0.4428553504492089,19.75365565938865,40.0,6.833644397352384,,,0.057275464778572135,0.057275464778572135,0.057275464778572135,0.0,0.0,0.6202172219980701,0.0051852397684852836,0.10936568978865899,0.1041804500201737,-1,1.0,0.0
q00170,92813b11-a697-51d4-18e2-37dba2cc31f4,prior_loans_count,2.0,historical_or_proxy,0.35,0.035,0.0,False,,True,in_support,False,False,False,0.0,0.0,2.0,6.0,2.0,,,0.057275464778572135,0.057275464778572135,0.057275464778572135,0.0,0.0,0.6202172219980701,0.0051852397684852836,0.10936568978865899,0.1041804500201737,0,1.0,
q00171,40bc6c9d-2ca1-d477-c4f3-5e4b391dee79,observed_revenue_volatility,0.6626449451212321,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0879174842251429,0.2640691740542396,3.2624049593789772,8.157011842822948,0.6626449451212321,,,0.2761840387550179,0.08861779744850393,0.08861779744850393,-0.18756624130651398,-0.18756624130651398,0.7249403582235684,0.06915371491928016,0.1080818799777277,0.03892816505844754,0,-1.0,
q00172,40bc6c9d-2ca1-d477-c4f3-5e4b391dee79,invoice_payment_delinquency_rate,0.1900727939155417,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0031740684742802,0.02257839352525783,0.6593090651813562,0.9119364326899564,0.1900727939155417,,,0.2761840387550179,0.27321040747463704,0.27321040747463704,-0.0029736312803808618,-0.0029736312803808618,0.5576135853200089,0.21877544728757162,0.3276453676617025,0.10886992037413087,1,1.0,0.0
q00173,40bc6c9d-2ca1-d477-c4f3-5e4b391dee79,observed_revenue_trend_3mo,0.943556317758486,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,-2.1272458218935566,-1.3275667850134776,1.8670916813637843,2.799476997547532,0.943556317758486,,,0.2761840387550179,0.22083081829679072,0.22083081829679072,-0.05535322045822719,-0.05535322045822719,0.615498265968552,0.136102538119456,0.30555909847412543,0.16945656035466944,0,1.0,
q00174,46a48a60-46cb-a1f3-08c3-11a18307b7b5,observed_monthly_revenue_avg_3mo,122130.40586882168,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,14995.92218215328,40938.07820573693,670941.8423395717,2080158.4215988151,122130.40586882168,,,0.16885126565967654,0.16885126565967654,0.16885126565967654,0.0,0.0,0.7075184256689102,0.1464749055911565,0.19122762572819657,0.04475272013704007,-1,-1.0,0.0
q00175,46a48a60-46cb-a1f3-08c3-11a18307b7b5,observed_revenue_volatility,0.70852373503168,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0879174842251429,0.2640691740542396,3.2624049593789772,8.157011842822948,0.70852373503168,,,0.16885126565967654,0.16763091077413633,0.16763091077413633,-0.0012203548855402035,-0.0012203548855402035,0.709139479207953,0.14525455070561633,0.19000727084265634,0.044752720137040014,0,-1.0,
q00176,46a48a60-46cb-a1f3-08c3-11a18307b7b5,days_since_last_inquiry_elsewhere,23.621994796726767,historical_or_proxy,0.35,0.035,0.0,False,,True,in_support,False,False,False,0.0005547482419925,0.31870554030646137,234.663026867051,1054.5708284393963,23.621994796726767,,,0.16885126565967654,0.16885126565967654,0.16885126565967654,0.0,0.0,0.7041639682858521,0.12053864423253988,0.2171638870868132,0.09662524285427332,0,,
q00177,64a055b8-610a-4f59-9a03-1f5a35c7b3c2,owner_personal_credit_band,4.0,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0,0.0,4.0,4.0,4.0,,,0.3624801148550418,0.3642584805222963,0.3642584805222963,0.0017783656672545334,0.0017783656672545334,0.5268421055237615,0.3269159958268692,0.4016009652177234,0.07468496939085423,0,1.0,
q00178,64a055b8-610a-4f59-9a03-1f5a35c7b3c2,invoice_payment_delinquency_rate,0.3708990872821237,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0031740684742802,0.02257839352525783,0.6593090651813562,0.9119364326899564,0.3708990872821237,,,0.3624801148550418,0.4127056540752705,0.4127056540752705,0.05022553922022871,0.05022553922022871,0.415241127436113,0.3753631693798434,0.4500481387706976,0.07468496939085423,1,1.0,1.0
q00179,64a055b8-610a-4f59-9a03-1f5a35c7b3c2,owner_personal_credit_band,0.0,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0,0.0,4.0,4.0,0.0,,,0.3624801148550418,0.3624801148550418,0.3624801148550418,0.0,0.0,0.38722786976039586,0.32513763015961467,0.3998225995504689,0.07468496939085423,0,-1.0,
q00180,c81ddf3d-593f-c5ea-5cec-cf26193407ed,account_age_days,368.0,historical_or_proxy,0.35,0.035,0.0,False,,True,in_support,False,False,False,200.0,200.0,3768.6100000000006,7773.0,368.0,,,0.3103674389429538,0.33033543600371107,0.31735623791421885,0.019967997060757248,0.006988798971265031,0.5415171282396476,0.26172450868500297,0.37298796714343474,0.11126345845843177,-1,-1.0,1.0
