week_start,rows,train_rows,validation_rows,test_rows,observed_revenue_trend_3mo_mean,observed_revenue_trend_3mo_missing,observed_monthly_revenue_avg_3mo_mean,observed_monthly_revenue_avg_3mo_missing,observed_revenue_volatility_mean,observed_revenue_volatility_missing,observed_cash_balance_p10_mean,observed_cash_balance_p10_missing,requested_amount_mean,requested_amount_missing,requested_amount_to_observed_revenue_mean,requested_amount_to_observed_revenue_missing,existing_debt_obligations_mean,existing_debt_obligations_missing,aggregate_credit_utilization_mean,aggregate_credit_utilization_missing,invoice_payment_delinquency_rate_mean,invoice_payment_delinquency_rate_missing,multi_lender_inquiry_count_30d_mean,multi_lender_inquiry_count_30d_missing,has_linked_bank_feed_mean,has_linked_bank_feed_missing,regime,regime_prob_0,regime_prob_1
2025-04-28,1062,1062,0,0,-0.446945080539878,0.3860640301318267,281602.9009292379,0.3860640301318267,1.2594738101926797,0.3860640301318267,-83.75551128802498,0.3860640301318267,29878.190544715406,0.0,0.010952309229106403,0.0,7821.508819038845,0.0,0.5145536910820763,0.0,0.25064524720576215,0.0,0.4322033898305085,0.0,0.6139359698681732,0.0,1,3.5458287184747414e-49,1.0
2025-05-05,1097,1097,0,0,-0.47904862905121326,0.37374658158614404,299049.458088608,0.37374658158614404,1.2508324831735913,0.37374658158614404,-5.82459460457548,0.37374658158614404,29922.523124660223,0.0,0.010700257997957914,0.0,7473.957740558305,0.0,0.4971867905739257,0.0,0.24803762226244216,0.0,0.43117593436645396,0.0,0.626253418413856,0.0,1,2.185333877175166e-82,1.0
2025-05-12,987,987,0,0,-0.44418991448638345,0.3819655521783181,285938.8750763469,0.3819655521783181,1.297074902842305,0.3819655521783181,115.93307965496521,0.3819655521783181,29717.78055365285,0.0,0.010986716117298328,0.0,7738.322555866008,0.0,0.5023757973506072,0.0,0.24428068290137744,0.0,0.46099290780141844,0.0,0.6180344478216818,0.0,1,4.751128726841011e-61,1.0
2025-05-19,1019,1019,0,0,-0.4740736381772352,0.39057899901864573,296153.5536766023,0.39057899901864573,1.265967278141567,0.39057899901864573,-213.1035106078082,0.39057899901864573,30060.01605407921,0.0,0.01110016949067289,0.0,7886.477999311884,0.0,0.5195302370146652,0.0,0.2524610367311335,0.0,0.4465161923454367,0.0,0.6094210009813543,0.0,1,1.6201270290650038e-81,1.0
2025-05-26,1003,1003,0,0,-0.4687929482556751,0.36490528414755735,279842.33422617207,0.36490528414755735,1.2332620342546974,0.36490528414755735,-153.8428678554082,0.36490528414755735,29582.98017463143,0.0,0.01088630416596335,0.0,7694.546763286592,0.0,0.4990099911866225,0.0,0.2443869829532265,0.0,0.4546360917248255,0.0,0.6350947158524427,0.0,1,3.5117657316784553e-45,1.0
2025-06-02,907,907,0,0,-0.4174815605631897,0.3880926130099228,275307.5043495896,0.3880926130099228,1.1869738037749418,0.3880926130099228,85.34395635161358,0.3880926130099228,29381.691104549245,0.0,0.010996689456335735,0.0,7824.165433953599,0.0,0.5065219384301196,0.0,0.24029472332785407,0.0,0.4498346196251378,0.0,0.6119073869900772,0.0,1,2.1436168317183495e-43,1.0
2025-06-09,905,905,0,0,-0.4383192047325129,0.36132596685082874,271447.17440255085,0.36132596685082874,1.272990501915992,0.36132596685082874,90.41926645294033,0.36132596685082874,29122.056560828416,0.0,0.011157219491406049,0.0,7842.995507421519,0.0,0.49984253737910095,0.0,0.23918646926019632,0.0,0.46740331491712706,0.0,0.6386740331491713,0.0,1,2.0915685071573902e-39,1.0
2025-06-16,898,898,0,0,-0.4763990094583844,0.3741648106904232,271693.50377112767,0.3741648106904232,1.2262296355241151,0.3741648106904232,-61.47283408298095,0.3741648106904232,29129.52505629938,0.0,0.01119650983122829,0.0,7955.088554970725,0.0,0.5088930733403254,0.0,0.2421870329531185,0.0,0.477728285077951,0.0,0.6258351893095768,0.0,1,2.2023457026450777e-40,1.0
2025-06-23,844,844,0,0,-0.411815178305441,0.3684834123222749,273275.2779076232,0.3684834123222749,1.1859689969681924,0.3684834123222749,72.22014115963991,0.3684834123222749,29128.795423328345,0.0,0.011258206226572951,0.0,7794.282616775607,0.0,0.5065166171846565,0.0,0.23986337156664866,0.0,0.4940758293838863,0.0,0.6315165876777251,0.0,1,2.6021931772285142e-48,1.0
2025-06-30,1127,0,391,736,-0.4532425377742007,0.38509316770186336,278513.76205960143,0.38509316770186336,1.2402679540587622,0.38509316770186336,233.2632492283983,0.38509316770186336,28952.05175446999,0.0,0.011431296457631801,0.0,8227.019409810386,0.0,0.5053942076845095,0.0,0.24023866302651972,0.0,0.4551907719609583,0.0,0.6149068322981367,0.0,1,7.3872885281376575e-56,1.0
2025-07-07,1106,0,372,734,-0.4445219991235778,0.37613019891500904,264396.9057452463,0.37613019891500904,1.2134747825045546,0.37613019891500904,-46.555058784751566,0.37613019891500904,28902.376795205644,0.0,0.011171850851612515,0.0,7894.009499871439,0.0,0.5019943593126358,0.0,0.2389052527715847,0.0,0.4819168173598553,0.0,0.6238698010849909,0.0,1,2.7306812587511355e-31,1.0
2025-07-14,1071,0,345,726,-0.41304504071893666,0.3772175536881419,257778.03742531128,0.3772175536881419,1.21667245756319,0.3772175536881419,297.71394251140225,0.3772175536881419,28320.354149450966,0.0,0.011471970839819054,0.0,7833.536482412892,0.0,0.4889415753880106,0.0,0.2294602874348832,0.0,0.45471521942110177,0.0,0.6227824463118581,0.0,1,3.38230490311077e-25,1.0
2025-07-21,1082,0,368,714,-0.48137237194516824,0.35304990757855825,263917.24862266163,0.35304990757855825,1.2561577819745406,0.35304990757855825,187.01024884092087,0.35304990757855825,28540.38964992255,0.0,0.011231902973086471,0.0,7769.200127554425,0.0,0.4893987444326872,0.0,0.23046109279706092,0.0,0.444547134935305,0.0,0.6469500924214417,0.0,1,1.4012762199678875e-25,1.0
2025-07-28,1165,0,387,778,-0.4377114696855656,0.3605150214592275,251890.89093709728,0.3605150214592275,1.2229817509786747,0.3605150214592275,79.77480353359438,0.3605150214592275,28441.935635394424,0.0,0.01172665661534027,0.0,8263.303469410315,0.0,0.5061246674085671,0.0,0.24061432243153247,0.0,0.48412017167381977,0.0,0.6394849785407726,0.0,1,4.588903075501982e-19,1.0
2025-08-04,1061,0,363,698,-0.47530200552743324,0.35626767200754006,250518.76027886523,0.35626767200754006,1.266047778611887,0.35626767200754006,273.9881338515769,0.35626767200754006,28082.01242054839,0.0,0.011796118728780244,0.0,8257.727903136858,0.0,0.49827314240451276,0.0,0.22656099926967171,0.0,0.4297832233741753,0.0,0.6437323279924599,0.0,1,6.555023870191441e-20,1.0
2025-08-11,1054,0,371,683,-0.4471900463521997,0.3766603415559772,241953.8075165703,0.3766603415559772,1.2603134436889185,0.3766603415559772,74.86443260035198,0.3766603415559772,28180.5642744874,0.0,0.01192346419311347,0.0,8205.219966734308,0.0,0.5025398503331102,0.0,0.23466671256056995,0.0,0.42599620493358636,0.0,0.6233396584440227,0.0,1,2.241521990040924e-12,0.9999999999977618
2025-08-18,1076,0,374,702,-0.4417915589575176,0.3763940520446097,259669.3341618425,0.3763940520446097,1.2438509053743958,0.3763940520446097,236.80838633370922,0.3763940520446097,28104.643560818102,0.0,0.011855593825894737,0.0,8197.992960414584,0.0,0.49936674181727997,0.0,0.23339860218120695,0.0,0.44609665427509293,0.0,0.6236059479553904,0.0,1,5.780530785944449e-36,1.0
2025-08-25,993,0,327,666,-0.42615524388633524,0.3413897280966767,249553.33420878067,0.3413897280966767,1.2443106941772049,0.3413897280966767,122.59269604259816,0.3413897280966767,28115.64546930877,0.0,0.011809201019101274,0.0,8300.831330745374,0.0,0.4983685285435024,0.0,0.23616615107103656,0.0,0.44008056394763345,0.0,0.6586102719033232,0.0,1,2.681489865850722e-13,0.9999999999997335
2025-09-01,965,0,355,610,-0.39291521804830504,0.3772020725388601,247583.22926579934,0.3772020725388601,1.205043408594462,0.3772020725388601,407.41390984225416,0.3772020725388601,27652.78452922358,0.0,0.011865392888425247,0.0,8199.539693924036,0.0,0.4886487061953808,0.0,0.2247517140771504,0.0,0.43212435233160623,0.0,0.6227979274611399,0.0,1,8.87808138074168e-18,1.0
2025-09-08,824,0,271,553,-0.45420540942321624,0.3604368932038835,253427.84194538998,0.3604368932038835,1.229837751254711,0.3604368932038835,444.8432568783374,0.3604368932038835,27652.328378565926,0.0,0.0119987408294424,0.0,8214.097009211642,0.0,0.49349076061206604,0.0,0.22902976894539112,0.0,0.44781553398058255,0.0,0.6395631067961165,0.0,1,5.589877459890279e-28,1.0
2025-09-15,883,0,286,597,-0.5087187504444548,0.37032842582106457,240044.62431639197,0.37032842582106457,1.301823909691884,0.37032842582106457,-54.306994576676345,0.37032842582106457,28035.44713261943,0.0,0.012055689204067339,0.0,8270.54967379059,0.0,0.4996514263860486,0.0,0.23872111992043016,0.0,0.4416761041902605,0.0,0.6296715741789355,0.0,1,5.203274993429466e-11,0.999999999947967
2025-09-22,899,0,279,620,-0.46536392420391437,0.35372636262513907,242788.3322902845,0.35372636262513907,1.2368467648987864,0.35372636262513907,137.3341901871036,0.35372636262513907,27571.101212024267,0.0,0.012071095680253736,0.0,8456.953028590662,0.0,0.49172733876018715,0.0,0.2282581336808761,0.0,0.4382647385984427,0.0,0.646273637374861,0.0,1,2.1995667489412006e-12,0.9999999999977973
